"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","TDMA Adaptive","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","Digi APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE"
"372","V18","145.22500","145.22500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"373","V18 PL 123.0","145.22500","145.22500","A-Analog","Mid","12.5K","123.0","123.0","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"374","V20","145.25000","145.25000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"375","V20 PL 123.0","145.25000","145.25000","A-Analog","Mid","12.5K","123.0","123.0","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"376","V21","145.26250","145.26250","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"377","V21 PL 123.0","145.26250","145.26250","A-Analog","Mid","12.5K","123.0","123.0","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"378","V22","145.27500","145.27500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"379","V22 PL 123.0","145.27500","145.27500","A-Analog","Mid","12.5K","123.0","123.0","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"380","V25","145.31250","145.31250","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"381","V25 PL 123.0","145.31250","145.31250","A-Analog","Mid","12.5K","123.0","123.0","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"401","Jakt K1 155.425","155.42500","155.24500","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"402","Jakt K2 155.475","155.47500","155.47500","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"403","Jakt K3 155.500","155.50000","155.50000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"404","Jakt K4 155.525","155.52500","155.52500","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"405","Jakt K5 156.000","156.00000","156.00000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"406","Jakt K6 155.400","155.40000","155.40000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"407","Jakt K7 155.450","155.45000","155.45000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"408","KDR K1 444.600","444.60000","444.60000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"409","KDR K2 444.650","444.65000","444.65000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"410","KDR K3 444.800","444.80000","444.80000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"411","KDR K4 444.825","444.82500","444.82500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"412","KDR K5 444.850","444.85000","444.85000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"413","KDR K6 444.875","444.87500","444.87500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"414","KDR K7 444.925","444.92500","444.92500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"415","KDR K8 444.975","444.97500","444.97500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"416","PMR K1","446.00625","446.00625","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"417","PMR K2","446.01875","446.01875","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"418","PMR K3","446.03125","446.03125","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"419","PMR K4","446.04375","446.04375","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"420","PMR K5","446.05625","446.05625","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"421","PMR K6","446.06875","446.06875","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"422","PMR K7","446.08125","446.08125","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"423","PMR K8","446.09375","446.09375","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"451","MarinVHF K01","160.65000","156.05000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"452","MarinVHF K02","160.70000","156.10000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"453","MarinVHF K03","160.75000","156.15000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"454","MarinVHF K04","160.80000","156.20000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"455","MarinVHF K05","160.85000","156.25000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"456","MarinVHF K06","156.30000","156.30000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"457","MarinVHF K07","156.35000","156.35000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"458","MarinVHF K08","156.40000","156.40000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"459","MarinVHF K09","156.45000","156.45000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"460","MarinVHF K10","156.50000","156.50000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"461","MarinVHF K11","156.55000","156.55000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"462","MarinVHF K12","156.60000","156.60000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"463","MarinVHF K13","156.65000","156.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"464","MarinVHF K14","156.70000","156.70000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"465","MarinVHF K15","156.75000","156.75000","A-Analog","Low","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"466","MarinVHF K16","156.80000","156.80000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"467","MarinVHF K17","156.85000","156.85000","A-Analog","Low","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"468","MarinVHF K18","161.50000","156.90000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"469","MarinVHF K19","161.55000","156.95000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"470","MarinVHF K20","161.60000","157.00000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"471","MarinVHF K21","161.65000","157.05000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"472","MarinVHF K22","161.70000","157.10000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"473","MarinVHF K23","161.75000","157.15000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"474","MarinVHF K24","161.80000","157.20000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"475","MarinVHF K25","161.85000","157.25000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"476","MarinVHF K26","161.90000","157.30000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"477","MarinVHF K27","161.95000","157.35000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"478","MarinVHF K28","162.00000","157.40000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"479","MarinVHF K60","160.62500","156.02500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"480","MarinVHF K61","160.67500","156.07500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"481","MarinVHF K62","160.72500","156.12500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"482","MarinVHF K63","160.77500","156.17500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"483","MarinVHF K64","160.82500","156.22500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"484","MarinVHF K65","160.87500","156.27500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"485","MarinVHF K66","160.92500","156.32500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"486","MarinVHF K67","156.37500","156.37500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"487","MarinVHF K68","156.42500","156.42500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"488","MarinVHF K69","156.47500","156.47500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"489","MarinVHF K70","156.52500","156.52500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"490","MarinVHF K71","156.57500","156.57500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"491","MarinVHF K72","156.62500","156.62500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"492","MarinVHF K73","156.67500","156.67500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"493","MarinVHF K74","156.72500","156.72500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"494","MarinVHF K75","156.77500","156.77500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"495","MarinVHF K76","156.82500","156.82500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"496","MarinVHF K77","156.87500","156.87500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"497","MarinVHF K78","161.52500","156.92500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"498","MarinVHF K79","161.57500","156.97500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"499","MarinVHF K80","161.62500","157.02500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"500","MarinVHF K81","161.67500","157.07500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"501","MarinVHF K82","161.72500","157.12500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"502","MarinVHF K83","161.77500","157.17500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
"503","MarinVHF K84","161.82500","157.22500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","URCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1"
